Subject,Course ID,Course Title,Course Description,Credits
Political Science,POLI_O 498,PPE Honours Thesis,"Supervised investigation of an interdisciplinary topic relevant to PPE. Requires a significant amount of independent reading and analysis, and production of a major term paper at the end of the course. Prerequisite: POLI 496 and permission of the instructor. Subscribe to POLI_O Course Descriptions Introduction Courses by Subject Courses by Faculty/School UBC Okanagan Academic Calendar Okanagan Campus 3333 University Way Kelowna,                  BC                  Canada V1V 1V7 The University of British Columbia About UBC Contact UBC About the University News Events Careers Make a Gift Search UBC.ca UBC Campuses Vancouver Campus Okanagan Campus UBC Sites Robson Square Centre for Digital Media Faculty of Medicine Across BC Emergency Procedures | Terms of Use | UBC Copyright | Accessibility to top Calendar Sections Home Dates and Deadlines Academic Year Admissions Fees Establishment and Constitution Campus-wide Policies and Regulations Services and Organizations Research Institutes Faculties, Schools, and Colleges Alternative Study Options Course Descriptions Emeriti Staff Enrolment Statistics 2023/24 Calendar History Calendar Archive Contact Us UBC Crest The official logo of the University of British Columbia. Urgent Message An exclamation mark in a speech bubble. Caret An arrowhead indicating direction. Arrow An arrow indicating direction. Arrow in Circle An arrow indicating direction. Arrow in Circle An arrow indicating direction. Chats Two speech clouds. Facebook The logo for the Facebook social media service. Information The letter 'i' in a circle. Instagram The logo for the Instagram social media service. Linkedin The logo for the LinkedIn social media service. Location Pin A map location pin. Mail An envelope. Menu Three horizontal lines indicating a menu. Minus A minus sign. Pencil A pencil indicating that this is editable. Telephone An antique telephone. Plus A plus symbol indicating more or the ability to add. Search A magnifying glass. Twitter The logo for the Twitter social media service. Youtube The logo for the YouTube video sharing service.",	3
Psychology,PSYO_O 111,Introduction to Psychology: Basic Processes,"Survey of topics in psychology which relate to basic processes. Methods and statistics, the nervous system and physiological processes, sensation and perception, learning, cognition and memory. [3-0-0]",	3
Psychology,PSYO_O 121,Introduction to Psychology: Personal Functioning,"Survey of topics in psychology which relate to personal functioning. Methods and statistics, motivation and emotion, life span development, social processes, personality, psychopathology, and psychotherapy. [3-0-0] Prerequisite: PSYO 111.",	3
Psychology,PSYO_O 219,Introduction to Cognition,"A brief introduction to how the mind works from a cognitive perspective. Topics will be drawn from memory, decision making, reasoning, attention, object perception, and speech and language. [3-0-0] Prerequisite: All of PSYO 111, PSYO 121. Or all of PSYC 101, PSYC 102, or PSYC 100.",	3
Psychology,PSYO_O 220,Lifespan Development,"Introduction to the field of lifespan developmental psychology. Examination of the physical, cognitive, and psychosocial development of the individual from conception through later adulthood. [3-0-0] Prerequisite: All of PSYO 111, PSYO 121. Or all of PSYC 101, PSYC 102, or PSYC 100.",	3
Psychology,PSYO_O 230,Biopsychology of Behaviour,"Topics will include structure and function of the nervous system, research methods, and their application to a selection of the following topics: human brain damage and recovery, stress, selected psychological and neurological disorders, sleep, memory, and vision. [3-0-0] Prerequisite: All of PSYO 111, PSYO 121. Or all of PSYC 101, PSYC 102, or PSYC 100.",	3
Psychology,PSYO_O 241,Personality,"Focuses on a variety of personality theories including psychoanalytic, behaviouristic, cognitive, humanistic, and trait perspectives. Methods of research and critical analysis of theoretical foundations and research. [3-0-0] Prerequisite: All of PSYO 111, PSYO 121. Or all of PSYC 101, PSYC 102, or PSYC 100.",	3
Psychology,PSYO_O 252,Introduction to Social Psychology,"Introduction to social psychology. Attitudes, opinions and beliefs, persuasion, mass communication, group processes, prejudice, interpersonal attraction, conformity, aggression, and conflict. [3-0-0] Prerequisite: All of PSYO 111, PSYO 121. Or all of PSYC 101, PSYC 102, or PSYC 100.",	3
Psychology,PSYO_O 270,Introduction to Research Methods and Design,"Introduction to the procedures and difficulties in the design and critical evaluation of research in experimental psychology. Various research designs and basic statistics. A required course for students majoring in Psychology; restricted to students majoring in Psychology. [3-0-0] Prerequisite: All of PSYO 111, PSYO 121. Or all of PSYC 101, PSYC 102, or PSYC 100.",	3
Psychology,PSYO_O 271,Introduction to Data Analysis,"Introduction to behavioural data analysis focusing on the use of inferential statistics in psychology and the conceptual interpretation of data as related to basic experimental designs (laboratory, field research methods). A required course for students majoring in Psychology: restricted to students majoring in Psychology. [3-2-0] Prerequisite: PSYO 270.",	3
Psychology,PSYO_O 280,Introductory Special Topics in Mental Health and Wellness,"Introduction to selected topics and factors related to mental health and wellness (e.g., sleep, mindfulness, lifestyle, body image, emotion regulation), with an emphasis on applied strategies for wellness promotion from a psychological science perspective. Prerequisite: All of PSYO 111, PSYO 121. Or all of PSYC 101, PSYC 102, or PSYC 100. [3-0-0]",	3
Psychology,PSYO_O 310,Learning,"A critical survey of the basic experimental findings and theory of the learning process with emphasis on the theoretical formulation of the necessary conditions for learning, retention, and transfer of training. [3-0-0] Prerequisite: Two of PSYO 219, PSYO 220, PSYO 230, PSYO 241, PSYO 252, PSYO 270, PSYO 271, PSYO 298, PSYO 299 or 6 credits of 200-level Psychology.",	3
Psychology,PSYO_O 311,Memory,"An examination of memory systems and how they work. Topics will focus on how we input, store, and retrieve memories; the systems that process these memories; and the disruptions of memory in amnesia, false memory, and eyewitness testimony. [3-0-0] Prerequisite: Two of PSYO 219, PSYO 220, PSYO 230, PSYO 241, PSYO 252, PSYO 270, PSYO 271, PSYO 298, PSYO 299 or 6 credits of 200-level Psychology.",	3
Psychology,PSYO_O 313,Visual Perception,"Examines how our brain enables us to see. Topics will focus on visual processing involved in perceiving objects, colours, movement, and depth. [3-0-0] Prerequisite: Two of PSYO 219, PSYO 220, PSYO 230, PSYO 241, PSYO 252, PSYO 270, PSYO 271, PSYO 298, PSYO 299 or 6 credits of 200-level Psychology.",	3
Psychology,PSYO_O 314,Non-Visual Perception,"Although vision is our primary source of information, we have several other well-developed perceptual systems. This course examines the research behind our understanding of the processing that allow us to hear, feel, touch, smell, and taste. [3-0-0] Prerequisite: Two of PSYO 219, PSYO 220, PSYO 230, PSYO 241, PSYO 252, PSYO 270, PSYO 271, PSYO 298, PSYO 299 or 6 credits of 200-level Psychology.",	3
Psychology,PSYO_O 315,Psychology of Touch I,"Focuses primarily on the sensory aspect of touch. Topics include: tactual perception in historical perspective, sensory and physiological bases of touch, the psychophysics of touch, thermal sensibility, pain responsiveness, and the introduction of the haptic system and its components. [3-0-0] Prerequisite: Two of PSYO 219, PSYO 220, PSYO 230, PSYO 241, PSYO 252, PSYO 270, PSYO 271, PSYO 298, PSYO 299 or 6 credits of 200-level Psychology.",	3
Psychology,PSYO_O 316,Psychology of Touch II,"Focuses on the perceptual aspects of touch. Perception of texture and layout, development of haptic perception, intermodality relations between vision and touch, Braille, and tactile pictures. [3-0-0] Prerequisite: PSYO 315.",	3
Psychology,PSYO_O 317,Psychology of Creativity,"Experimental and theoretical approaches used by psychologists to investigate the interplay of internal and external factors involved in the creative process. [3-0-0] Prerequisite: Two of PSYO 219, PSYO 220, PSYO 230, PSYO 241, PSYO 252, PSYO 270, PSYO 271, PSYO 298, PSYO 299 or 6 credits of 200-level Psychology.",	3
Psychology,PSYO_O 321,Child Development,"Survey of developmental psychology, focusing on the childhood segment of the lifespan. Examines the physical, cognitive, and psychosocial development of children from conception through the school years. [3-0-0] Prerequisite: PSYO 220 and one of PSYO 219, PSYO 230, PSYO 241, PSYO 252, PSYO 270, PSYO 271, PSYO 298, PSYO 299 or 3 credits of 200-level Psychology.",	3
Psychology,PSYO_O 322,Adolescent Development,"Survey of developmental psychology, focusing on the adolescent segment of the lifespan. It examines physical, cognitive, personality, and social aspects of adolescent development. [3-0-0] Prerequisite: PSYO 220 and one of PSYO 219, PSYO 230, PSYO 241, PSYO 252, PSYO 270, PSYO 271, PSYO 298, PSYO 299 or 3 credits of 200-level Psychology.",	3
Psychology,PSYO_O 323,Adult Development and Aging,"Survey of developmental psychology, focusing on the adult segment of the lifespan. Examines the physical, cognitive, personality, and social aspects of adult development. [3-0-0] Prerequisite: PSYO 220 and one of PSYO 219, PSYO 230, PSYO 241, PSYO 252, PSYO 270, PSYO 271, PSYO 298, PSYO 299 or 3 credits of 200-level Psychology.",	3
